client_name,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,card_brand,card_type,credit_limit,has_chip,card_on_dark_web,MaritalStatus,EducationLevel,EmploymentStatus,HomeOwnershipStatus,BankruptcyHistory,kashf_ratib,sijil_tijari,ouqoud,damanat,wathaiq_zoboun
Client_740,22,4,30,15,112,42.4,4.4,5.92,0,CIB,Debit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,false,true,false,true,true
Client_741,51,4,39,29,64,24.2,2.08,6.44,0,CIB,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,false,true,false,false,true
Client_742,36,4,5,10,144,19.6,4.46,10.13,1,Visa,Credit,,Yes,No,Divorced,Masters,Employed,Rent,0,false,false,false,true,false
Client_743,48,3,1,24,101,11.5,9.14,6.55,0,Mastercard,Debit,,Yes,No,Divorced,PhD,Self-Employed,Own,0,true,false,false,false,false
Client_744,47,4,11,14,197,21.9,2.62,0.44,0,Mastercard,Debit,,Yes,No,Married,Masters,Unemployed,Rent,0,false,true,false,true,false
Client_745,59,3,5,21,141,21.1,8.15,5.54,0,Visa,Debit,,Yes,No,Single,High School,Employed,Mortgage,0,true,true,true,false,true
Client_746,45,4,0,0,132,32.2,7.5,9.63,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Unemployed,Own,0,false,false,false,true,true
Client_747,60,2,23,23,110,5.6,5.46,14.58,0,Mastercard,Debit,,Yes,No,Single,PhD,Self-Employed,Rent,0,false,false,true,true,true
Client_748,48,4,20,17,140,40.7,5.39,8.44,1,Visa,Credit,,Yes,No,Married,PhD,Self-Employed,Own,0,false,true,false,false,false
Client_749,32,4,14,10,56,5.2,4.71,12.44,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Rent,0,true,true,true,false,false
Client_750,28,3,32,12,70,13.0,7.14,1.96,0,Visa,Credit,,Yes,No,Divorced,Masters,Employed,Rent,0,true,false,true,true,false
Client_751,25,2,30,25,112,34.6,3.29,11.3,0,Mastercard,Debit,,Yes,No,Single,High School,Unemployed,Mortgage,0,false,false,false,false,true
Client_752,47,3,7,14,86,1.5,9.36,8.9,0,CIB,Debit,,Yes,No,Divorced,Masters,Self-Employed,Mortgage,0,false,true,false,false,true
Client_753,46,2,36,3,172,16.8,0.49,12.26,0,Visa,Credit,,Yes,Yes,Divorced,Bachelors,Self-Employed,Own,0,true,false,true,false,false
Client_754,58,3,3,9,149,45.7,8.78,10.02,0,Visa,Credit,,Yes,No,Single,Masters,Unemployed,Own,0,true,false,false,true,true
Client_755,46,4,1,15,165,22.6,2.42,9.94,0,Visa,Debit,,Yes,Yes,Married,Masters,Unemployed,Mortgage,0,true,true,false,false,false
Client_756,62,2,28,20,109,10.1,6.38,0.08,0,Visa,Debit,,Yes,No,Single,Masters,Unemployed,Rent,0,true,false,true,true,true
Client_757,56,1,29,29,76,48.1,3.07,6.72,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Rent,0,false,true,false,true,false
Client_758,26,4,20,9,56,19.0,2.69,8.58,0,CIB,Credit,,Yes,No,Single,High School,Unemployed,Rent,0,true,false,false,true,true
Client_759,61,1,0,8,96,30.3,6.61,8.48,0,Visa,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Mortgage,0,true,false,false,true,false
Client_760,57,4,9,0,100,46.5,6.06,4.52,0,Mastercard,Debit,,Yes,No,Single,Masters,Unemployed,Rent,0,true,true,false,false,true
Client_761,46,2,38,23,149,47.0,8.73,1.6,0,Visa,Credit,,Yes,No,Divorced,PhD,Unemployed,Rent,0,false,false,true,true,true
Client_762,39,3,27,22,133,46.4,7.26,1.35,0,Visa,Credit,,Yes,No,Divorced,Masters,Self-Employed,Mortgage,0,false,true,false,false,true
Client_763,20,4,20,4,96,0.6,4.36,2.09,0,Visa,Debit,,Yes,No,Single,Masters,Self-Employed,Mortgage,0,true,true,true,false,true
Client_764,41,3,2,3,133,20.0,2.46,0.83,0,Visa,Debit,,No,No,Divorced,Bachelors,Self-Employed,Mortgage,0,false,true,true,true,false
Client_765,45,1,32,26,143,1.4,4.04,13.29,0,CIB,Debit,,Yes,No,Married,PhD,Employed,Rent,0,false,false,true,true,true
Client_766,53,1,28,9,95,16.3,9.0,7.21,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,true,true,false,true,true
Client_767,41,3,21,12,51,20.0,2.77,4.85,0,CIB,Debit,,No,No,Single,Bachelors,Unemployed,Own,0,false,true,true,false,true
Client_768,29,2,32,26,196,7.4,7.2,3.53,0,CIB,Debit,,Yes,No,Married,PhD,Employed,Rent,0,false,false,true,false,true
Client_769,29,2,21,0,140,41.5,9.7,7.47,0,Mastercard,Credit,,Yes,No,Single,High School,Employed,Mortgage,0,true,false,true,true,false
Client_770,50,2,27,3,75,7.7,2.23,3.12,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Unemployed,Rent,0,false,true,false,false,true
Client_771,51,3,2,1,102,43.7,4.55,13.58,0,Mastercard,Debit,,Yes,No,Single,Masters,Employed,Mortgage,0,true,true,false,false,true
Client_772,26,3,28,24,75,42.7,2.63,10.15,0,Mastercard,Debit,,Yes,No,Married,Masters,Employed,Own,0,true,false,false,false,true
Client_773,55,1,12,0,39,2.0,1.63,14.75,0,CIB,Credit,,Yes,No,Single,PhD,Employed,Own,0,true,true,true,false,true
Client_774,64,4,35,14,114,13.0,3.36,5.18,0,CIB,Debit,,Yes,No,Single,High School,Employed,Own,0,true,true,true,true,true
Client_775,58,4,28,23,149,11.8,0.28,2.8,0,CIB,Credit,,Yes,No,Single,Bachelors,Self-Employed,Own,0,true,true,false,false,false
Client_776,20,3,0,25,165,33.9,7.16,10.15,0,Mastercard,Credit,,Yes,No,Married,PhD,Self-Employed,Mortgage,0,false,true,true,true,false
Client_777,27,4,13,22,188,27.7,5.7,7.4,0,Visa,Debit,,Yes,No,Married,PhD,Unemployed,Mortgage,0,true,false,false,true,true
Client_778,32,1,36,20,135,7.6,4.29,1.02,0,Visa,Debit,,Yes,No,Divorced,Masters,Employed,Mortgage,0,false,false,true,true,false
Client_779,41,3,30,27,93,24.3,7.72,0.93,0,CIB,Credit,,Yes,No,Married,High School,Unemployed,Mortgage,0,false,true,true,true,false
Client_780,40,4,30,24,114,48.1,9.9,14.71,0,CIB,Credit,,Yes,No,Married,High School,Self-Employed,Mortgage,0,false,false,false,false,true
Client_781,49,2,24,13,118,19.5,8.87,10.86,0,Mastercard,Credit,,Yes,No,Married,PhD,Self-Employed,Own,0,false,true,true,true,false
Client_782,43,2,25,2,166,30.7,3.12,5.91,0,Mastercard,Credit,,Yes,Yes,Divorced,Bachelors,Unemployed,Rent,0,true,true,false,false,false
Client_783,41,4,18,12,32,10.7,5.5,12.09,0,CIB,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,false,false,true,true,false
Client_784,26,2,30,11,127,18.8,2.17,2.64,0,CIB,Debit,,Yes,No,Single,High School,Employed,Mortgage,0,true,true,false,false,true
Client_785,64,4,31,3,117,17.0,5.3,9.54,0,Mastercard,Debit,,Yes,No,Married,High School,Employed,Mortgage,0,true,true,true,true,true
Client_786,44,1,22,20,115,25.6,4.99,7.12,1,Mastercard,Credit,,Yes,No,Married,High School,Employed,Own,0,true,false,false,false,false
Client_787,64,3,7,19,168,21.8,1.41,13.62,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Mortgage,0,true,false,false,false,true
Client_788,47,1,19,3,45,16.9,4.1,10.07,0,Mastercard,Debit,,Yes,No,Single,High School,Self-Employed,Own,0,true,false,false,false,true
Client_789,23,4,34,0,158,5.2,0.43,13.31,0,CIB,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,false,true,false,true,true
Client_790,50,4,39,20,154,20.0,1.14,5.46,0,Visa,Debit,,Yes,No,Married,High School,Self-Employed,Rent,0,true,false,false,false,true
Client_791,54,4,25,4,119,8.4,1.65,2.05,0,Visa,Debit,,Yes,Yes,Married,PhD,Unemployed,Rent,0,true,false,false,false,true
Client_792,40,4,30,7,178,27.3,3.83,14.55,0,CIB,Debit,,Yes,No,Married,High School,Self-Employed,Own,0,false,false,false,false,false
Client_793,46,4,10,13,100,48.9,3.13,12.47,0,Visa,Credit,,Yes,No,Married,Masters,Self-Employed,Own,0,false,true,true,true,true
Client_794,41,2,33,6,40,11.7,7.21,7.0,0,Mastercard,Debit,,Yes,No,Married,High School,Self-Employed,Rent,0,false,true,true,false,false
Client_795,39,3,15,2,124,46.9,0.93,12.79,0,Visa,Debit,,Yes,No,Single,High School,Employed,Mortgage,0,false,false,false,false,true
Client_796,63,1,21,18,162,8.8,8.47,9.23,0,Mastercard,Credit,,No,No,Divorced,PhD,Self-Employed,Mortgage,0,false,true,true,false,true
Client_797,39,3,25,7,89,26.0,9.43,0.62,0,CIB,Debit,,Yes,No,Married,Masters,Employed,Rent,0,false,true,false,false,true
Client_798,43,2,30,13,32,45.9,4.33,1.28,0,Visa,Debit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,true,false,false,false,true
Client_799,45,2,16,28,69,19.6,2.45,10.06,0,CIB,Debit,,Yes,No,Single,PhD,Employed,Rent,0,false,false,true,true,true
Client_800,32,2,5,29,63,9.0,6.21,11.18,0,Visa,Debit,,Yes,No,Married,Bachelors,Employed,Own,0,false,true,false,false,false
Client_801,47,4,35,10,185,20.5,6.55,11.82,0,Visa,Debit,,Yes,Yes,Divorced,High School,Employed,Own,0,false,true,true,false,true
Client_802,51,3,1,13,114,48.3,4.04,0.09,0,CIB,Credit,,Yes,No,Married,Masters,Self-Employed,Rent,0,false,false,true,false,false
Client_803,34,2,1,16,92,19.1,5.07,6.55,0,CIB,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,true,false,true,true,false
Client_804,43,1,20,0,93,46.8,6.03,2.19,1,Mastercard,Credit,,Yes,No,Married,PhD,Employed,Mortgage,0,false,false,false,true,true
Client_805,28,2,13,12,46,1.5,2.84,12.12,0,Mastercard,Credit,,Yes,No,Married,Masters,Self-Employed,Own,0,true,false,false,false,false
Client_806,21,1,10,10,193,43.4,5.61,1.23,0,CIB,Debit,,No,Yes,Married,Bachelors,Employed,Mortgage,0,true,true,false,false,true
Client_807,40,2,2,18,72,42.0,4.55,9.07,0,CIB,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,true,true,true,true,false
Client_808,56,3,1,5,64,2.5,3.42,12.74,0,CIB,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,false,true,true,true,true
Client_809,46,3,23,28,87,33.0,4.39,5.34,0,CIB,Credit,,Yes,No,Single,Masters,Self-Employed,Mortgage,0,false,false,true,true,false
Client_810,33,4,28,9,186,1.4,3.3,2.46,1,Visa,Credit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,true,false,true,true,false
Client_811,38,4,39,22,56,32.7,0.19,12.0,0,Visa,Debit,,No,No,Married,High School,Employed,Own,0,false,false,true,true,false
Client_812,34,2,8,16,47,24.5,4.12,11.44,0,Visa,Credit,,Yes,No,Single,Bachelors,Employed,Mortgage,0,false,false,false,false,true
Client_813,32,4,15,11,118,39.4,6.21,7.11,0,Visa,Credit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,false,true,true,true,false
Client_814,46,2,36,21,112,13.1,1.44,12.46,1,Visa,Credit,,No,No,Divorced,Bachelors,Employed,Rent,1,true,false,false,false,true
Client_815,43,3,22,7,129,48.8,7.0,12.35,0,Mastercard,Credit,,Yes,Yes,Married,Bachelors,Employed,Rent,0,true,true,true,true,false
Client_816,43,4,11,29,198,5.5,7.26,8.23,0,CIB,Debit,,Yes,No,Married,PhD,Employed,Mortgage,0,true,false,false,false,true
Client_817,61,4,17,1,101,49.9,9.75,4.03,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Own,0,true,false,true,false,false
Client_818,64,1,21,4,44,39.0,0.95,3.58,0,Visa,Debit,,Yes,No,Single,PhD,Employed,Rent,0,true,true,true,true,false
Client_819,43,3,21,22,136,34.7,6.55,10.43,0,Visa,Credit,,Yes,No,Divorced,Masters,Employed,Mortgage,0,false,false,false,true,true
Client_820,61,4,19,12,33,21.3,1.78,2.32,0,Visa,Credit,,Yes,No,Divorced,PhD,Unemployed,Rent,0,false,true,true,false,false
Client_821,50,2,22,14,33,11.4,3.12,5.2,0,Visa,Credit,,Yes,Yes,Single,High School,Self-Employed,Rent,1,false,true,false,true,false
Client_822,63,4,33,22,69,28.3,3.15,3.48,0,Visa,Credit,,Yes,No,Divorced,High School,Self-Employed,Mortgage,0,true,true,false,true,false
Client_823,29,2,2,21,175,9.6,6.39,10.17,0,Mastercard,Debit,,Yes,No,Single,Masters,Self-Employed,Rent,0,true,true,false,false,false
Client_824,52,4,21,20,136,18.5,5.66,8.45,0,Visa,Credit,,Yes,No,Married,PhD,Employed,Mortgage,1,true,false,true,false,false
Client_825,50,4,18,22,144,22.0,6.67,11.79,0,Mastercard,Debit,,Yes,No,Married,High School,Self-Employed,Mortgage,0,true,true,true,false,false
Client_826,21,3,28,15,138,46.1,3.93,9.54,0,Mastercard,Debit,,Yes,No,Married,High School,Employed,Mortgage,0,true,true,true,true,false
Client_827,28,2,38,24,71,6.6,5.81,1.44,0,CIB,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Own,0,true,true,true,false,false
Client_828,58,3,31,0,147,6.5,1.69,9.46,0,CIB,Credit,,Yes,No,Single,High School,Unemployed,Own,0,true,false,true,true,false
Client_829,22,3,20,23,108,1.0,2.61,14.3,0,CIB,Credit,,Yes,Yes,Married,Masters,Employed,Rent,0,false,false,true,false,true
Client_830,59,2,28,27,106,32.5,6.37,13.43,0,CIB,Debit,,Yes,No,Married,Bachelors,Employed,Mortgage,0,false,false,true,true,false
Client_831,64,3,7,22,159,13.6,0.15,3.3,0,CIB,Credit,,Yes,No,Married,Masters,Unemployed,Mortgage,0,true,false,false,false,true
Client_832,44,3,32,16,80,20.2,6.96,5.11,1,Mastercard,Credit,,Yes,No,Married,PhD,Unemployed,Own,0,false,true,false,false,false
Client_833,51,3,5,7,42,21.4,6.97,3.4,0,CIB,Credit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,true,true,true,false,false
Client_834,38,3,7,25,173,13.1,5.37,12.98,0,Visa,Debit,,Yes,No,Divorced,Masters,Unemployed,Own,0,true,true,true,true,false
Client_835,22,1,9,29,43,18.2,1.39,0.91,0,CIB,Credit,,Yes,No,Single,Masters,Employed,Own,0,true,true,true,false,true
Client_836,51,3,11,27,177,37.2,5.91,6.62,0,Mastercard,Credit,,Yes,No,Married,PhD,Self-Employed,Own,0,false,true,true,false,true
Client_837,26,4,4,28,158,26.2,1.03,2.18,0,CIB,Debit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,false,false,true,true,false
Client_838,46,3,19,6,113,47.7,9.97,7.54,0,Visa,Debit,,Yes,No,Single,Bachelors,Self-Employed,Mortgage,0,true,true,false,false,true
Client_839,60,3,24,8,95,11.3,3.33,1.15,0,CIB,Credit,,Yes,No,Single,Masters,Employed,Rent,0,false,false,false,false,true
Client_840,54,2,36,25,111,48.2,4.54,14.45,0,CIB,Credit,,Yes,No,Single,High School,Unemployed,Rent,0,true,false,false,true,true
Client_841,50,3,5,3,63,0.1,5.27,12.8,0,Visa,Credit,,Yes,No,Single,Masters,Unemployed,Mortgage,0,false,false,true,true,false
Client_842,53,2,36,27,130,18.7,4.67,5.72,1,Mastercard,Debit,,Yes,No,Married,Masters,Employed,Mortgage,0,true,true,true,false,false
Client_843,27,3,29,25,149,49.7,9.26,0.64,0,Mastercard,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,true,false,true,false,true
Client_844,51,1,28,28,175,28.0,3.55,3.5,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Own,0,true,true,true,true,false
Client_845,36,3,24,20,125,23.5,9.49,14.59,0,Visa,Credit,,Yes,Yes,Single,Bachelors,Employed,Own,0,false,false,false,false,true
Client_846,42,1,12,27,146,19.7,2.17,0.88,1,Visa,Credit,,Yes,No,Divorced,PhD,Employed,Mortgage,0,true,true,false,false,true
Client_847,64,2,35,0,70,1.4,0.64,5.07,0,Mastercard,Credit,,Yes,No,Married,High School,Unemployed,Rent,0,false,true,true,false,false
Client_848,30,1,35,17,103,1.5,8.47,12.83,0,Mastercard,Debit,,No,No,Divorced,Bachelors,Unemployed,Mortgage,0,true,false,true,false,false
Client_849,20,3,37,9,70,13.3,0.75,7.38,0,Visa,Debit,,Yes,No,Single,Bachelors,Employed,Own,0,false,true,false,false,false
Client_850,38,4,20,25,81,31.2,5.49,7.82,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Unemployed,Own,0,false,false,false,false,true
Client_851,48,1,37,21,184,18.4,3.09,9.5,0,CIB,Debit,,Yes,No,Single,High School,Employed,Rent,0,false,true,true,false,false
Client_852,58,4,14,21,53,46.5,4.89,7.14,0,CIB,Debit,,Yes,No,Divorced,High School,Unemployed,Rent,0,true,false,true,true,false
Client_853,38,1,32,2,51,26.4,5.65,1.17,0,CIB,Credit,,Yes,Yes,Divorced,PhD,Self-Employed,Rent,0,true,true,true,false,false
Client_854,21,4,27,0,58,42.5,1.37,7.57,0,Mastercard,Debit,,Yes,No,Single,PhD,Self-Employed,Own,0,true,false,false,true,true
Client_855,43,4,7,26,195,13.5,4.8,12.51,0,CIB,Credit,,Yes,No,Single,Bachelors,Unemployed,Rent,0,false,false,true,false,true
Client_856,58,3,1,12,99,24.7,5.49,3.04,0,Mastercard,Credit,,Yes,No,Divorced,PhD,Employed,Mortgage,0,false,true,false,true,true
Client_857,28,4,19,13,57,46.2,1.38,6.83,0,Visa,Credit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,true,true,false,true,true
Client_858,47,4,37,9,94,8.3,1.14,8.36,0,Mastercard,Debit,,Yes,Yes,Divorced,PhD,Employed,Rent,1,true,true,true,true,false
Client_859,44,2,9,9,159,17.7,7.79,14.66,0,Mastercard,Debit,,Yes,No,Married,PhD,Self-Employed,Mortgage,0,false,true,false,false,false
Client_860,25,1,35,25,35,7.4,2.14,1.82,1,Visa,Credit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,false,false,false,true,true
Client_861,23,1,28,3,50,25.2,7.86,8.41,0,CIB,Credit,,Yes,No,Divorced,PhD,Unemployed,Own,1,false,false,true,true,false
Client_862,21,2,31,3,118,11.5,8.84,10.59,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Rent,0,false,false,true,false,false
Client_863,37,1,26,28,96,13.8,7.35,10.1,0,CIB,Credit,,Yes,No,Single,Bachelors,Unemployed,Mortgage,0,true,true,false,true,true
Client_864,41,1,4,26,94,9.4,1.04,3.4,1,CIB,Credit,,Yes,No,Single,Bachelors,Unemployed,Mortgage,0,true,false,true,true,false
Client_865,31,3,24,28,70,15.5,1.13,11.09,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Rent,0,false,false,true,false,true
Client_866,48,2,28,16,177,8.0,2.85,9.68,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Unemployed,Own,0,false,true,true,true,true
Client_867,29,3,21,23,112,39.1,4.52,9.5,0,CIB,Debit,,Yes,Yes,Married,Bachelors,Unemployed,Own,0,false,true,false,false,true
Client_868,37,4,36,12,90,49.2,3.65,10.29,1,Visa,Debit,,Yes,No,Divorced,PhD,Employed,Mortgage,0,false,true,true,true,false
Client_869,54,2,26,25,129,39.2,0.5,6.9,0,Visa,Debit,,Yes,Yes,Divorced,Masters,Employed,Mortgage,0,false,false,false,false,false
Client_870,53,3,10,11,88,0.5,5.44,11.61,0,Visa,Debit,,Yes,No,Married,High School,Employed,Rent,0,false,false,false,false,true
Client_871,36,4,12,20,175,47.9,7.34,6.19,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Self-Employed,Mortgage,0,false,false,false,true,true
Client_872,25,4,4,13,171,43.6,2.96,5.61,0,Visa,Debit,,Yes,No,Divorced,PhD,Self-Employed,Own,0,false,false,false,false,false
Client_873,53,3,13,26,31,19.5,6.57,13.16,0,Visa,Credit,,Yes,No,Single,PhD,Employed,Mortgage,0,false,false,false,false,false
Client_874,23,4,23,10,43,21.4,4.96,9.88,0,Mastercard,Credit,,Yes,No,Married,High School,Self-Employed,Rent,0,false,true,false,true,true
Client_875,29,3,39,24,178,43.7,1.85,11.81,0,CIB,Credit,,Yes,No,Divorced,Masters,Self-Employed,Rent,0,true,true,true,true,false
Client_876,39,3,28,21,125,42.2,1.26,14.32,0,Visa,Credit,,Yes,No,Single,PhD,Self-Employed,Own,0,false,true,true,true,false
Client_877,27,1,20,21,77,21.7,0.71,2.62,0,CIB,Debit,,Yes,No,Married,High School,Self-Employed,Own,0,true,true,true,false,true
Client_878,55,3,27,8,144,48.5,8.5,0.32,0,CIB,Credit,,Yes,No,Married,Masters,Employed,Rent,0,false,false,false,false,true
Client_879,33,2,35,21,131,5.9,4.92,8.81,0,Mastercard,Credit,,Yes,No,Single,Masters,Self-Employed,Rent,0,false,false,true,false,true
Client_880,61,4,8,11,83,40.7,7.5,11.12,1,Visa,Debit,,Yes,No,Married,Bachelors,Unemployed,Mortgage,0,false,true,false,false,false
Client_881,52,2,11,20,190,48.4,8.6,0.64,0,Visa,Credit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,true,true,true,true,true
Client_882,22,2,9,29,41,9.9,6.65,14.79,0,Mastercard,Debit,,Yes,No,Divorced,High School,Self-Employed,Own,0,false,false,false,true,false
Client_883,46,3,22,1,91,40.4,9.91,9.08,0,Mastercard,Debit,,Yes,No,Married,Masters,Employed,Mortgage,0,false,true,false,false,false
Client_884,41,1,4,18,132,49.1,0.88,11.96,1,CIB,Debit,,Yes,No,Divorced,High School,Unemployed,Mortgage,0,true,true,true,false,false
Client_885,51,1,2,29,134,1.3,5.55,9.21,0,Mastercard,Debit,,Yes,No,Divorced,High School,Unemployed,Mortgage,0,true,true,true,true,true
Client_886,64,3,28,26,36,9.2,2.58,7.18,0,Visa,Credit,,Yes,No,Married,PhD,Employed,Own,0,true,false,false,true,true
Client_887,56,1,14,5,59,44.5,9.65,7.6,0,Visa,Debit,,Yes,No,Single,High School,Self-Employed,Rent,0,true,true,false,true,true
Client_888,55,4,10,7,60,17.7,3.63,12.37,0,Mastercard,Debit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,false,true,false,false,true
Client_889,41,3,36,8,86,22.7,6.39,4.91,0,CIB,Credit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,true,false,true,true,true
Client_890,43,4,31,24,168,15.4,2.19,7.34,0,Visa,Debit,,Yes,Yes,Divorced,PhD,Self-Employed,Rent,0,true,true,true,false,true
Client_891,60,2,39,20,148,16.6,6.81,11.67,0,Mastercard,Debit,,Yes,No,Divorced,PhD,Self-Employed,Rent,0,true,true,false,false,false
Client_892,47,1,31,3,137,12.4,0.66,10.2,0,Mastercard,Credit,,Yes,No,Divorced,PhD,Unemployed,Own,0,false,false,true,true,true
Client_893,40,3,10,1,165,47.4,8.89,8.8,0,Mastercard,Debit,,Yes,No,Married,High School,Employed,Own,0,true,false,true,false,false
Client_894,20,3,29,14,132,25.8,6.02,11.85,0,Visa,Credit,,Yes,No,Single,Masters,Unemployed,Mortgage,0,false,true,false,false,true
Client_895,61,2,2,10,30,39.5,5.02,11.4,0,CIB,Debit,,Yes,No,Married,Bachelors,Employed,Rent,0,false,false,true,false,true
Client_896,63,4,24,23,194,23.6,1.34,5.99,1,CIB,Credit,,Yes,No,Single,Masters,Self-Employed,Own,0,true,false,true,false,true
Client_897,25,4,19,4,69,46.1,5.23,4.84,0,Visa,Debit,,Yes,No,Married,High School,Employed,Rent,0,false,true,true,false,false
Client_898,22,1,21,12,194,44.8,8.01,7.94,0,Mastercard,Credit,,Yes,No,Married,High School,Unemployed,Rent,0,true,false,true,false,false
Client_899,23,1,18,28,38,5.2,4.52,4.32,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,true,true,false,false,false
Client_900,20,4,7,18,132,37.0,0.94,2.48,0,Visa,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Own,0,true,true,false,true,true
Client_901,29,4,31,12,140,3.9,3.06,14.7,0,Mastercard,Debit,,Yes,No,Single,High School,Unemployed,Mortgage,0,false,true,false,true,false
Client_902,20,2,39,3,65,14.4,5.27,12.06,1,Visa,Debit,,Yes,No,Married,Bachelors,Employed,Rent,0,false,false,false,false,true
Client_903,26,4,38,25,147,45.4,8.0,1.39,0,Visa,Debit,,Yes,No,Divorced,High School,Unemployed,Own,0,false,true,true,false,true
Client_904,37,3,24,25,182,6.7,1.04,10.4,0,Visa,Debit,,No,No,Divorced,PhD,Unemployed,Own,0,true,true,false,false,true
Client_905,23,2,23,17,81,5.1,5.21,7.03,0,Visa,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,false,true,false,true,true
Client_906,61,4,15,29,127,1.0,2.45,4.18,0,CIB,Credit,,Yes,No,Divorced,PhD,Employed,Own,0,true,false,true,false,true
Client_907,64,3,4,26,50,6.4,6.48,1.75,0,Visa,Credit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,false,true,true,false,true
Client_908,51,3,19,15,97,34.2,6.3,11.06,0,Visa,Credit,,Yes,No,Married,PhD,Unemployed,Rent,0,false,true,true,true,true
Client_909,29,4,28,18,168,32.1,5.64,7.49,0,Visa,Debit,,Yes,No,Married,PhD,Employed,Rent,0,false,true,false,false,true
Client_910,34,1,19,27,35,42.3,0.29,7.71,1,Visa,Debit,,Yes,No,Divorced,PhD,Employed,Own,0,false,false,true,true,true
Client_911,24,4,23,13,107,24.3,4.89,9.58,0,Visa,Credit,,Yes,No,Divorced,PhD,Self-Employed,Mortgage,0,true,false,false,false,true
Client_912,64,2,26,27,170,49.1,7.17,2.35,0,Visa,Credit,,Yes,No,Married,PhD,Employed,Rent,0,true,true,false,false,false
Client_913,51,4,36,2,36,3.1,2.17,7.08,0,Mastercard,Debit,,Yes,No,Divorced,PhD,Unemployed,Rent,0,false,false,false,true,true
Client_914,43,1,24,28,196,22.5,6.53,2.11,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,true,true,true,true,true
Client_915,20,3,31,4,196,12.7,4.11,9.16,0,Mastercard,Debit,,Yes,No,Married,PhD,Self-Employed,Mortgage,0,false,false,false,false,false
Client_916,21,1,35,20,163,14.8,7.08,2.77,0,Visa,Credit,,Yes,No,Single,High School,Employed,Own,0,true,true,false,true,false
Client_917,56,2,6,18,187,25.5,6.62,6.7,0,CIB,Credit,,Yes,No,Divorced,Masters,Self-Employed,Rent,0,false,true,false,false,true
Client_918,31,4,28,15,141,36.5,5.07,6.78,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Mortgage,0,false,false,false,false,true
Client_919,21,4,39,6,80,50.0,5.46,2.51,1,CIB,Credit,,Yes,No,Single,PhD,Employed,Mortgage,0,false,true,false,true,false
Client_920,42,4,8,3,102,17.1,2.06,14.84,0,Mastercard,Debit,,Yes,Yes,Single,Bachelors,Unemployed,Rent,0,false,false,true,true,false
Client_921,25,3,26,12,115,35.2,1.53,14.96,0,Visa,Debit,,Yes,No,Divorced,Masters,Self-Employed,Mortgage,0,true,false,false,false,true
Client_922,37,3,9,29,197,39.1,3.32,4.72,0,Mastercard,Debit,,Yes,No,Divorced,Masters,Employed,Rent,0,true,true,true,true,true
Client_923,54,4,5,9,92,22.1,7.38,7.1,0,Mastercard,Credit,,Yes,No,Divorced,High School,Unemployed,Rent,0,true,false,true,false,true
Client_924,63,2,25,1,117,8.9,8.11,13.36,1,Mastercard,Credit,,Yes,No,Divorced,PhD,Employed,Own,0,true,false,true,false,false
